65,TYPE,FIELD,BITS,UNIT,CONVERSION,MODULE,MODULE_NUM,MODULE_LINE,LINE_TYPE,SHORT_NAME,DESCRIPTION
33,maxDownlink,hostI2cTemp4,8,C,8_bit_temp|INVALID_BYTE,NONE,10,6,3,I2c Temp 5,IC2 Temps
34,maxDownlink,hostI2cTemp5,8,C,8_bit_temp|INVALID_BYTE,NONE,10,7,3,I2c Temp 6,IC2 Temps
35,maxDownlink,hostI2cTemp6,8,C,8_bit_temp|INVALID_BYTE,NONE,10,8,3,I2c Temp 7,IC2 Temps
36,maxDownlink,hostI2cTemp7,8,C,8_bit_temp|INVALID_BYTE,NONE,10,9,3,I2c Temp 8,IC2 Temps
37,maxDownlink,PlusXVolts,8,V,8_bit_temp|INVALID_BYTE,NONE,6,1,3,Plus X Volts,Panel Voltage
38,maxDownlink,MinusXVolts,8,V,8_bit_temp|INVALID_BYTE,NONE,6,2,3,Minus X Volts,Panel Voltage
39,maxDownlink,PlusYVolts,8,V,8_bit_temp|INVALID_BYTE,NONE,6,3,3,Plus Y Volts,Panel Voltage
40,maxDownlink,MinusYVolts,8,V,8_bit_temp|INVALID_BYTE,NONE,6,4,3,Minus Y Volts,Panel Voltage
41,maxDownlink,PlusZVolts,8,V,8_bit_temp|INVALID_BYTE,NONE,6,5,3,Plus Z Volts,Panel Voltage
42,maxDownlink,MinusZVolts,8,V,8_bit_temp|INVALID_BYTE,NONE,6,6,3,Minus Z Volts,Panel Voltage
43,maxDownlink,PlusXTemp,8,C,8_bit_temp|INVALID_BYTE,NONE,6,7,3,Plus X Temp,Panel Temp
44,maxDownlink,MinusXTemp,8,C,8_bit_temp|INVALID_BYTE,NONE,6,8,3,Minus X Temp,Panel Temp
45,maxDownlink,PlusYTemp,8,C,8_bit_temp|INVALID_BYTE,NONE,6,9,3,Plus Y Temp,Panel Temp
46,maxDownlink,MinusYTemp,8,C,8_bit_temp|INVALID_BYTE,NONE,6,10,3,Minus Y Temp,Panel Temp
47,maxDownlink,PlusZTemp,8,C,8_bit_temp|INVALID_BYTE,NONE,6,11,3,Plus Z Temp,Panel Temp
48,maxDownlink,MinusZTemp,8,C,8_bit_temp|INVALID_BYTE,NONE,6,12,3,Minus Z Temp,Panel Temp
49,maxDownlink,hostCANTemp0,8,C,8_bit_temp|INVALID_BYTE,NONE,7,9,3,CAN Temp 1,Host Temp 1
50,maxDownlink,hostCANTemp1,8,C,8_bit_temp|INVALID_BYTE,NONE,7,10,3,CAN Temp 2,Host Temp 2
51,maxDownlink,hostCANTemp2,8,C,8_bit_temp|INVALID_BYTE,NONE,7,11,3,CAN Temp 3,Host Temp 3
52,maxDownlink,hostCANTemp3,8,C,8_bit_temp|INVALID_BYTE,NONE,7,12,3,CAN Temp 4,Host Temp 4
53,maxDownlink,hostCANTemp4,8,C,8_bit_temp|INVALID_BYTE,NONE,7,13,3,CAN Temp 5,Host Temp 5
54,maxDownlink,hostCANTemp5,8,C,8_bit_temp|INVALID_BYTE,NONE,7,14,3,CAN Temp 6,Host Temp 6
55,maxDownlink,hostCANTemp6,8,C,8_bit_temp|INVALID_BYTE,NONE,7,15,3,CAN Temp 7,Host Temp 7
56,maxDownlink,hostCANTemp7,8,C,8_bit_temp|INVALID_BYTE,NONE,7,16,3,CAN Temp 8,Host Temp 8
57,maxDownlink,hostTlm1,8,V,INT,NONE,10,10,3,Analog 1,Host Analog 1
58,maxDownlink,hostTlm2,8,V,INT,NONE,10,11,3,Analog 2,Host Analog 2
59,maxDownlink,hostTlm3,8,V,INT,NONE,10,12,3,Analog 3,Host Analog 3
60,maxDownlink,hostTlm4,8,V,INT,NONE,10,13,3,Analog 4,Host Analog 4
61,maxDownlink,maxTimestampUptime,32,s,0,NONE,0,0,0,Max Last Change Sec,Timestamp Resets
62,maxDownlink,maxTimestampEpoch,16,-,TIMESTAMP maxTimestampEpoch maxTimestampUptime,Min Max Info,5,1,0,Max Last Change,Timestamp uptime
63,maxDownlink,maxCRCerror,8,-,36,Min Max Info,5,4,0,Max CRC Error Count,CRC Error for the Max Payload
64,maxDownlink,pad168,8,-,0,NONE,0,0,0,Filler2,Make same length as WOD
